coarse_agg_weight,fine_agg_weight,current_weight,fly_ash_weight,AEA_dose,type_awra_dose,W/(C+P),design_strength,actual_strength,poor_strength,overdesign
12260,8180,3680,910,0.7,3.97,0.39,4500,5270,no,1.171111111
11380,7760,3400,855,0.71,4.04,0.41,4500,5100,no,1.133333333
5240,3580,1655,400,0.58,3.8,0.39,4500,6880,no,1.528888889
10520,7020,3200,775,0.53,3.92,0.39,4500,6070,no,1.348888889
14360,9680,4315,1075,0.59,4.01,0.39,4500,5750,no,1.277777778
17360,11740,5220,1330,0.55,4.03,0.39,4500,4920,no,1.093333333
17420,11780,5270,1315,0.39,4.95,0.38,4500,6010,no,1.335555556
17380,11940,5260,1315,0.41,4.99,0.38,4500,5310,no,1.18
9540,6460,2885,720,0.5,4.99,0.35,4500,6030,no,1.34
17480,11720,5285,1335,0.44,4.98,0.37,4500,5260,no,1.168888889
17360,11780,5240,1305,0.44,5.01,0.38,4500,5870,no,1.304444444
17420,11860,5255,1310,0.5,5,0.36,4500,5760,no,1.28
17640,11940,5250,1330,0.5,4.98,0.38,4500,6130,no,1.362222222
17940,11800,5285,1300,0.53,5.01,0.38,4500,6300,no,1.4
17580,11500,5255,1285,0.55,5.05,0.37,4500,7410,no,1.646666667
17540,11780,5265,1320,0.5,5.04,0.34,4500,5830,no,1.295555556
17560,11640,5240,1300,0.49,5.05,0.37,4500,5560,no,1.235555556
17520,11640,5245,1330,0.5,4.96,0.32,4500,5400,no,1.2
17960,11700,5260,1310,0.5,4.99,0.34,4500,6370,no,1.415555556
17460,11700,5300,1350,0.44,4.93,0.33,4500,6720,no,1.493333333
17500,11880,5260,1330,0.5,5.01,0.35,4500,7200,no,1.6
8720,5940,2635,665,0.61,5.03,0.37,4500,5650,no,1.255555556
17640,11960,5240,1335,0.5,4.99,0.37,4500,5940,no,1.32
17620,11700,5245,1350,0.38,4.97,0.35,4500,6400,no,1.422222222
14200,9340,4230,1055,0.45,5,0.38,4500,5800,no,1.288888889
10520,6980,3145,805,0.56,5.01,0.38,4500,5730,no,1.273333333
17480,11660,5240,1305,0.38,5.01,0.4,4500,5010,no,1.113333333
17520,11940,5250,1310,0.41,4.97,0.37,4500,5610,no,1.246666667
17460,11660,5260,1350,0.48,4.96,0.38,4500,5830,no,1.295555556
17700,11860,5245,1340,0.49,5.01,0.39,4500,6170,no,1.371111111
17560,11800,5305,1320,0.69,4.95,0.35,4500,6180,no,1.373333333
3480,2420,1080,265,0.45,4.76,0.33,4500,6950,no,1.544444444
14160,9320,4225,1045,0.44,5.01,0.35,4500,6000,no,1.333333333
15000,9880,4510,1115,0.44,4.94,0.35,4500,7690,no,1.708888889
17720,11720,5230,1295,0.44,5.06,0.35,4500,5940,no,1.32
17580,11780,5260,1310,0.61,5.08,0.35,4500,6370,no,1.415555556
17480,11820,5270,1335,0.59,5,0.35,4500,4930,no,1.095555556
17460,11640,5280,1320,0.68,4.97,0.35,4500,5470,no,1.215555556
8700,6020,2705,810,0.63,4.61,0.34,4500,5100,no,1.133333333
17580,12140,6210,1310,0.69,5,0.31,4500,6350,no,1.411111111
17460,12160,5250,1330,0.68,4.95,0.33,4500,5170,no,1.148888889
17460,12240,5240,1325,0.81,5,0.35,4500,5670,no,1.26
17540,12300,5260,1315,0.79,5.02,0.35,4500,5330,no,1.184444444
15780,11040,4720,1180,0.78,5.05,0.36,4500,5600,no,1.244444444
17420,12320,5245,1310,0.85,5.03,0.39,4500,6080,no,1.351111111
17640,12300,5270,1335,0.83,5,0.35,4500,5340,no,1.186666667
8860,6120,2620,665,0.61,4.99,0.35,4500,4860,no,1.08
17580,12180,5255,1310,0.72,5.03,0.35,4500,5560,no,1.235555556
17640,12160,5235,1300,0.7,5.05,0.35,4500,5870,no,1.304444444
14140,9660,4220,1055,0.68,4.97,0.35,4500,5900,no,1.311111111
17580,12080,5230,1310,0.81,5.02,0.35,4500,5110,no,1.135555556
1750,1169,526,132,0.7,5,0.42,4500,5200,no,1.155555556
17620,12240,5290,1325,0.65,4.96,0.35,4500,5080,no,1.128888889
17620,12180,5240,1375,0.63,4.96,0.35,4500,6310,no,1.402222222
17620,12180,5240,1375,0.63,4.96,0.35,4500,6220,no,1.382222222
14060,9720,4180,1050,0.8,5.05,0.35,4500,5850,no,1.3
18520,12900,5525,1355,0.74,4.97,0.35,4500,6520,no,1.448888889
17580,12220,5275,1350,0.65,4.92,0.35,4500,5220,no,1.16
17580,12220,5270,1295,0.7,5.03,0.35,4500,4520,no,1.004444444
17680,12140,5245,1305,0.64,5.04,0.35,4500,6500,no,1.444444444
17500,12240,5320,1315,0.71,4.94,0.35,4500,5850,no,1.3
17620,12280,5300,1365,0.71,4.92,0.35,4500,6630,no,1.473333333
17620,12280,5300,1365,0.71,4.92,0.35,4500,5510,no,1.224444444
18540,12900,5520,1385,0.51,5.01,0.38,4500,6480,no,1.44
17500,12320,5265,1310,0.53,4.99,0.38,4500,6120,no,1.36
18540,12860,5525,1385,0.52,5.01,0.38,4500,5880,no,1.306666667
17560,12320,5235,1315,0.52,5.04,0.38,4500,5760,no,1.28
18360,12840,5555,1345,0.52,5.01,0.38,4500,6170,no,1.371111111
17600,12220,5260,1320,0.73,4.98,0.38,4500,5780,no,1.284444444
17600,12280,5265,1310,0.71,5.02,0.38,4500,5150,no,1.144444444
18520,12800,5520,1405,0.52,4.94,0.37,4500,5620,no,1.248888889
18440,12780,5525,1415,0.5,4.96,0.37,4500,5330,no,1.184444444
18480,12860,5500,1385,0.49,5.03,0.38,4500,5630,no,1.251111111
18360,12800,5520,1370,0.49,4.99,0.38,4500,5160,no,1.146666667
17560,12280,5275,1340,0.68,4.96,0.37,4500,4530,no,1.006666667
17500,12200,5340,1320,0.75,4.95,0.37,4500,5300,no,1.177777778
17580,12080,5255,1350,0.59,4.97,0.37,4500,6050,no,1.344444444
7000,4840,2160,515,0.52,4.93,0.35,4500,5720,no,1.271111111
17460,12140,5365,1310,0.57,4.97,0.36,4500,5820,no,1.293333333
17560,12240,5265,1305,0.68,4.99,0.35,4500,6020,no,1.337777778
17600,12360,5240,1310,0.64,5.01,0.37,4500,6410,no,1.424444444
18480,12900,5585,1385,0.56,4.96,0.36,4500,6360,no,1.413333333
18500,12920,5560,1390,0.52,4.92,0.36,4500,6150,no,1.366666667
18400,12600,5505,1380,0.61,5.03,0.36,4500,5640,no,1.253333333
17780,11880,5250,1325,0.64,5.02,0.36,4500,5690,no,1.264444444
17620,12020,5260,1305,0.64,5.03,0.34,4500,5750,no,1.277777778
17880,12420,5285,1335,0.69,4.94,0.4,4500,5430,no,1.206666667
17720,12500,5285,1340,0.66,4.94,0.4,4500,5370,no,1.193333333
19320,13300,5800,1445,0.63,4.97,0.35,4500,4710,no,1.046666667
19270,13390,5780,1465,0.62,4.97,0.36,4500,5200,no,1.155555556
19310,13310,5775,1455,0.64,4.98,0.35,4500,4620,no,1.026666667
19280,13350,5795,1455,0.67,4.97,0.35,4500,4910,no,1.091111111
15830,10970,4740,1240,0.58,4.95,0.35,4500,4380,yes,0.973333333
17520,12060,5240,1315,0.67,5,0.35,4500,4160,yes,0.924444444
17540,12110,5285,1320,0.72,4.97,0.35,4500,4950,no,1.1
19330,13230,5795,1440,0.93,4.98,0.37,4500,4530,no,1.006666667
19270,13250,5775,1445,0.78,4.99,0.37,4500,4980,no,1.106666667
19280,13230,5775,1460,0.78,4.98,0.36,4500,4580,no,1.017777778
17570,12140,5245,1330,0.93,4.99,0.37,4500,4430,yes,0.984444444
12400,8450,3665,880,0.79,5.02,0.35,4500,4890,no,1.086666667
17520,12150,5255,1330,0.91,4.98,0.35,4500,4670,no,1.037777778
17530,12120,5250,1340,0.91,4.98,0.34,4500,5270,no,1.171111111
17570,12220,5245,1345,1.03,4.98,0.35,4500,4770,no,1.06
14890,10270,4470,1150,1,4.98,0.35,4500,4030,yes,0.895555556
19330,13310,5775,1445,0.78,5.04,0.37,4500,4520,no,1.004444444
19280,13240,5790,1450,0.82,4.97,0.37,4500,4940,no,1.097777778
19340,13330,5785,1475,0.83,4.96,0.36,4500,4600,no,1.022222222
19310,13300,5780,1495,0.81,5,0.36,4500,4930,no,1.095555556
19270,13230,5790,1480,0.77,4.95,0.36,4500,4820,no,1.071111111
17510,12100,5295,1340,0.82,4.94,0.36,4500,4740,no,1.053333333
19290,13300,5780,1445,0.82,4.98,0.37,4500,4770,no,1.06
19300,13320,5805,1450,0.72,5.02,0.36,4500,5440,no,1.208888889
13190,9070,3950,990,0.83,4.94,0.36,4500,4750,no,1.055555556
17560,12070,5270,1310,0.72,4.98,0.36,4500,4510,no,1.002222222
19300,13330,5795,1470,0.86,4.96,0.37,4500,4910,no,1.091111111
19300,13350,5790,1440,0.86,4.98,0.37,4500,4820,no,1.071111111
19330,13220,5775,1440,0.82,4.99,0.36,4500,4910,no,1.091111111
19250,13450,5790,1440,0.73,4.98,0.37,4500,4970,no,1.104444444
19360,13340,5790,1530,0.72,4.92,0.36,4500,5540,no,1.231111111
14010,9730,4205,1050,0.72,5.02,0.37,4500,5340,no,1.186666667
17550,12040,5245,1335,0.68,4.98,0.36,4500,5340,no,1.186666667
19310,13250,5795,1450,0.67,4.97,0.36,4500,5200,no,1.155555556
17490,12090,5250,1315,0.58,5,0.37,4500,4730,no,1.051111111
10440,7220,3150,780,0.54,4.99,0.35,4500,4770,no,1.06
17510,12030,5250,1310,0.64,5,0.37,4500,5730,no,1.273333333
17520,12010,5260,1310,0.49,4.99,0.29,4500,5150,no,1.144444444
17500,11700,5275,1330,0.5,4,0.37,4500,5650,no,1.255555556
9640,6420,2885,760,0.44,3.95,0.36,4500,4680,no,1.04
13900,9200,3695,1575,0.65,5.05,1.78,4500,5300,no,1.177777778
17400,11375,4600,1970,0.76,5.04,1.8,4500,4860,no,1.08
3675,2225,930,395,0.68,5.06,1.83,4500,4710,no,1.046666667
14910,15210,4476,1914,1.19,3.07,0.39,4500,4750,no,1.055555556
14820,15210,4476,1908,1.19,2.94,0.4,4500,4860,no,1.08
14850,15120,4488,1908,0.98,2.94,0.34,4500,5860,no,1.302222222
7410,7590,2238,960,0.88,3,0.36,4500,5090,no,1.131111111
14820,15030,4476,1902,0.45,3.01,0.39,4500,4830,no,1.073333333
14850,15030,4512,1914,0.45,3.05,0.39,4500,4990,no,1.108888889
14850,15030,4470,1902,0.41,2.95,0.37,4500,4920,no,1.093333333
14850,15300,4470,1902,0.89,2.95,0.39,4500,5890,no,1.308888889
14850,15300,4476,1908,0.69,2.94,0.36,4500,5140,no,1.142222222
1480,1464,447,191,0.97,3,0.41,4500,6870,no,1.526666667
1480,1464,447,191,0.97,3,0.41,4500,5590,no,1.242222222
14975,15200,4475,1905,1.77,3.07,0.35,4500,5330,no,1.184444444
3700,3750,1140,495,1.66,3.18,0.33,4500,4690,no,1.042222222
14800,15375,4470,1905,2.06,2.95,0.33,4500,5470,no,1.215555556
16325,16750,4940,2115,1.61,3,0.34,4500,6060,no,1.346666667
14975,14875,4470,1905,1.01,2.95,0.33,4500,4910,no,1.091111111
14800,15275,4500,1920,1.54,3.05,0.35,4500,4940,no,1.097777778
14875,15350,4465,1910,1.57,2.95,0.35,4500,4890,no,1.086666667
14925,15125,4480,1905,0.49,3.01,0.36,4500,5560,no,1.235555556
14800,15125,4480,1905,1.54,3.01,0.36,4500,6490,no,1.442222222
14800,15275,4470,1905,1.58,2.95,0.36,4500,5530,no,1.228888889
14850,15300,4480,1950,1.6,2.92,0.35,4500,6270,no,1.393333333
14825,15350,4465,1905,0.82,3.01,0.34,4500,6090,no,1.353333333
14800,15300,4490,1910,1.03,3,0.35,4500,5430,no,1.206666667
14800,15225,4465,1910,0.97,3.01,0.36,4500,6140,no,1.364444444
14775,15225,4590,1910,1.18,2.95,0.34,4500,5880,no,1.306666667
14800,15325,4515,1945,1.43,2.97,0.37,4500,6970,no,1.548888889
14900,15350,4475,1910,1.31,2.94,0.37,4500,6680,no,1.484444444
14980,15120,4470,1915,0.85,3.01,0.31,4500,6630,no,1.473333333
14840,15180,4480,2025,0.74,2.95,0.37,4500,5360,no,1.191111111
16340,16920,4985,2230,0.72,2.91,0.36,4500,4640,no,1.031111111
16340,16880,4935,2135,0.65,2.97,0.38,4500,4520,no,1.004444444
16340,16880,4920,2130,0.64,3.02,0.38,4500,4640,no,1.031111111
16340,16880,4950,2110,0.65,2.97,0.38,4500,4610,no,1.024444444
14840,15200,4480,1915,0.59,3,0.38,4500,4210,yes,0.935555556
14820,15140,4470,1960,0.54,2.99,0.38,4500,4130,yes,0.917777778
14800,15100,4465,1905,0.69,3.01,0.36,4500,6570,no,1.46
14800,15120,4500,1940,0.68,2.93,0.35,4500,6740,no,1.497777778
14920,15160,4470,1910,0.55,3.01,0.38,4500,6640,no,1.475555556
16280,16920,4905,2150,0.88,2.93,0.39,4500,5800,no,1.288888889
16300,16860,4950,2080,0.88,2.99,0.39,4500,5470,no,1.215555556
14760,15660,4460,1925,0.87,2.96,0.39,4500,4470,yes,0.993333333
14820,15120,4555,1905,0.86,2.97,0.35,4500,5340,no,1.186666667
16300,17160,5055,2090,0.87,2.98,0.39,4500,5560,no,1.235555556
16320,16880,4980,2105,0.88,2.92,0.36,4500,6480,no,1.44
16320,16820,4905,2085,0.89,3,0.38,4500,6260,no,1.391111111
16380,16820,4910,2100,0.89,3,0.36,4500,6440,no,1.431111111
16240,16800,5085,2135,0.86,2.95,0.36,4500,5700,no,1.266666667
14800,15220,4590,1900,0.85,2.91,0.37,4500,4990,no,1.108888889
16420,16860,4905,2100,0.82,3,0.38,4500,6000,no,1.333333333
14780,15260,4440,1895,0.87,2.98,0.37,4500,5750,no,1.277777778
16320,16840,4950,2240,0.8,2.92,0.38,4500,6450,no,1.433333333
14780,15260,4440,1895,0.87,2.98,0.37,4500,5390,no,1.197777778
16320,16960,4940,2125,0.81,2.97,0.37,4500,5370,no,1.193333333
16300,16540,4960,2105,0.88,2.97,0.38,4500,5690,no,1.264444444
16360,16560,4920,2090,0.89,2.95,0.39,4500,5390,no,1.197777778
16360,16440,4955,2085,0.87,2.94,0.38,4500,6020,no,1.337777778
16320,16560,4890,2125,0.82,3.04,0.39,4500,6070,no,1.348888889
16480,16880,4945,2115,0.77,2.93,0.37,4500,7070,no,1.571111111
16260,16740,4895,2110,0.78,3.04,0.37,4500,6440,no,1.431111111
14900,15140,4550,1905,0.5,3.02,0.37,4500,4920,no,1.093333333
16380,16960,4885,2095,0.89,3.05,0.39,4500,5880,no,1.306666667
16340,16980,4900,2080,0.53,2.97,0.39,4500,5710,no,1.268888889
16360,16960,4885,2135,0.89,2.99,0.39,4500,5390,no,1.197777778
14820,15140,4450,1910,1.33,2.92,0.36,4500,6820,no,1.515555556
14860,15240,4485,1970,1.31,2.97,0.39,4500,6170,no,1.371111111
14775,15400,4465,1900,1.4,2.99,0.35,4500,4640,no,1.031111111
16275,16750,4925,2090,1.2,2.99,0.32,4500,5520,no,1.226666667
16275,16800,4910,2090,1.1,3,0.32,4500,5990,no,1.331111111
16250,16775,4915,2090,0.7,3,0.3,4500,5480,no,1.217777778
15000,15000,4475,1900,1.47,3.04,0.34,4500,4060,yes,0.902222222
15000,15025,4450,1900,1.5,2.99,0.35,4500,5100,no,1.133333333
14980,15220,4505,1865,1.21,2.98,0.39,4500,6030,no,1.34
14980,15540,4460,1870,1.09,3,0.39,4500,5540,no,1.231111111
15000,15260,4450,1900,1.32,2.99,0.39,4500,6000,no,1.333333333
15000,15200,4440,1890,1.3,3.03,0.39,4500,5330,no,1.184444444
14940,15220,4465,1900,1.29,3.02,0.39,4500,5290,no,1.175555556
14920,15220,4480,1900,1.19,2.98,0.36,4500,5730,no,1.273333333
15020,15440,4460,1890,1.18,3.02,0.39,4500,6360,no,1.413333333
14900,15240,4440,1930,1.18,2.98,0.35,4500,5990,no,1.331111111
14920,15440,4450,2010,1.16,2.97,0.35,4500,5670,no,1.26
14860,15340,4460,1920,1.03,3.01,0.35,4500,5930,no,1.317777778
14780,15340,4430,1950,1.21,2.98,0.36,4500,6110,no,1.357777778
14820,15540,4480,1945,1.23,2.99,0.37,4500,4720,no,1.048888889
14920,15100,4470,2015,0.51,2.96,0.38,4500,5810,no,1.291111111
14860,15040,4465,1945,0.56,2.93,0.4,4500,5560,no,1.235555556
16400,16580,4930,2115,0.79,2.98,0.36,4500,5260,no,1.168888889
16340,16660,4885,2090,0.95,2.98,0.38,4500,5250,no,1.166666667
16540,16800,4895,2095,0.96,3,0.38,4500,6270,no,1.393333333
16160,16840,4935,2065,0.86,3,0.34,4500,4080,yes,0.906666667
16260,16560,4850,2075,0.87,3.03,0.34,4500,6970,no,1.548888889
16140,16640,4945,2090,0.84,2.99,0.31,4500,6580,no,1.462222222
16120,16580,4905,2080,0.84,3.01,0.32,4500,6060,no,1.346666667
16320,16520,4895,2100,0.83,3,0.32,4500,4500,no,1
16320,16420,4920,2070,0.86,3,0.31,4500,6830,no,1.517777778
16400,16560,4975,2065,0.95,2.98,0.35,4500,6040,no,1.342222222
16400,16760,4910,2075,0.94,3.01,0.34,4500,5780,no,1.284444444
16320,16560,4965,2105,1.03,2.97,0.32,4500,4920,no,1.093333333
16420,16560,4930,2090,1.05,2.99,0.34,4500,5640,no,1.253333333
17480,16520,4935,2100,0.94,2.99,0.29,4500,4970,no,1.104444444
16380,17340,4900,2115,0.94,3.02,0.38,4500,6370,no,1.415555556
16380,16920,4910,2105,1.18,2.99,0.34,4500,5520,no,1.226666667
16220,16620,4900,2095,1.2,3.03,0.34,4500,5850,no,1.3
16460,16840,4880,2105,1.19,3.01,0.34,4500,5450,no,1.211111111
16200,16780,4910,2100,1.2,3,0.33,4500,5860,no,1.302222222
14920,15160,4430,1915,1.61,3.03,0.33,4500,5660,no,1.257777778
14740,15240,4465,1920,1.6,2.98,0.33,4500,5440,no,1.208888889
14860,15140,4450,1895,1.61,3.03,0.34,4500,5080,no,1.128888889
16340,16780,4950,2110,1.57,2.97,0.33,4500,5270,no,1.171111111
16360,16760,4880,2115,1.3,2.97,0.34,4500,6100,no,1.355555556
16500,16680,4920,2085,1.64,3,0.34,4500,6060,no,1.346666667
16400,16780,4900,2105,1.66,3,0.34,4500,4510,no,1.002222222
18400,12700,4850,2080,1.65,3.98,0.37,4500,5610,no,1.246666667
18450,12750,4850,2200,1.71,3.94,0.36,4500,5360,no,1.191111111
18400,12775,4845,2080,1.7,4.01,0.38,4500,4230,yes,0.94
18425,12675,4855,2115,1.55,3.96,0.37,4500,4950,no,1.1
13975,9525,3695,1590,2.08,4.03,0.28,4500,6030,no,1.34
17375,11975,4625,1980,0.67,4.03,1.76,4500,4710,no,1.046666667
18525,12525,4835,2095,0.98,3.98,0.36,4500,4930,no,1.095555556
5160,3540,1392,594,0.55,4.83,0.35,4500,6700,no,1.488888889
9420,6660,2550,1092,0.74,5.05,0.38,4500,5880,no,1.306666667
18060,12750,4848,2070,0.4,4.97,0.36,4500,5370,no,1.193333333
17208,12060,4600,1972,0.52,5.02,0.36,4500,5230,no,1.162222222
16452,11520,4368,1868,0.66,5.05,0.33,4500,4750,no,1.055555556
15425,10725,4170,1780,0.59,4.91,0.36,4500,5240,no,1.164444444
1715,1162,462,198,0.68,5,0.4,4500,5540,no,1.231111111
17225,11950,4620,1975,0.78,4.97,0.38,4500,5240,no,1.164444444
17175,12275,4630,1980,0.53,4.96,0.39,4500,5360,no,1.191111111
1715,1162,462,198,0.68,5,0.4,4500,5470,no,1.215555556
8600,6050,2775,995,0.52,4.99,0.31,4500,4770,no,1.06
17075,11925,4615,1980,0.49,4.97,0.35,4500,4780,no,1.062222222
17100,11950,4625,1975,0.34,4.97,0.35,4500,6140,no,1.364444444
17125,11900,4620,1975,0.38,4.97,0.35,4500,5660,no,1.257777778
17125,11900,4640,1975,0.43,5.02,0.35,4500,7400,no,1.644444444
17075,12175,4640,1975,0.53,4.96,0.36,4500,6440,no,1.431111111
17075,12025,4620,1980,0.43,5.03,0.35,4500,3240,yes,0.72
17125,11900,4640,1975,0.43,5.02,0.35,4500,5820,no,1.293333333
17100,11950,4625,1975,0.34,4.97,0.35,4500,6530,no,1.451111111
17300,11850,4625,1975,0.4,4.97,0.36,4500,6200,no,1.377777778
15375,10625,4160,1785,0.59,4.98,0.35,4500,5880,no,1.306666667
17175,11800,4640,1980,0.59,4.95,0.36,4500,6070,no,1.348888889
17175,11800,4640,1980,0.59,4.95,0.36,4500,5310,no,1.18
17100,11825,4620,1980,0.59,5.09,0.36,4500,4760,no,1.057777778
17175,11875,4660,1985,0.47,4.94,0.36,4500,5950,no,1.322222222
17200,11825,4650,1990,0.5,4.94,0.36,4500,5350,no,1.188888889
17125,11925,4635,1975,0.59,4.96,0.37,4500,4870,no,1.082222222
17225,12175,4685,1975,0.52,4.92,0.33,4500,5950,no,1.322222222
17175,12050,4615,1975,0.57,4.92,0.35,4500,5630,no,1.251111111
17150,12175,4620,1980,0.65,5.03,0.37,4500,5700,no,1.266666667
17200,12125,4620,1975,0.62,4.97,0.36,4500,6230,no,1.384444444
17125,12175,4615,1975,0.68,4.98,0.34,4500,6180,no,1.373333333
17150,10550,4630,1975,0.54,5.03,0.35,4500,6060,no,1.346666667
17325,12200,4615,1975,0.53,4.98,0.36,4500,6110,no,1.357777778
17100,11900,4635,1980,0.48,4.9,0.34,4500,5980,no,1.328888889
17150,12075,4615,1990,1.37,5.03,0.34,4500,4670,no,1.037777778
17250,12050,4620,1975,0.77,5.09,0.35,4500,4660,no,1.035555556
17175,12000,4620,1985,1.37,4.97,0.35,4500,5170,no,1.148888889
17150,11900,4620,1985,0.79,4.97,0.33,4500,5530,no,1.228888889
13825,9450,3695,1580,0.77,5,0.34,4500,5960,no,1.324444444
17100,11925,4620,1975,0.74,4.97,0.35,4500,5780,no,1.284444444
17200,11850,4635,1975,0.84,4.96,0.34,4500,6260,no,1.391111111
17200,11825,4625,1975,0.78,4.91,0.34,4500,5770,no,1.282222222
17100,11925,4620,1975,0.66,5.03,0.32,4500,5670,no,1.26
17125,11975,4620,1975,0.62,5.03,0.34,4500,6340,no,1.408888889
17175,12050,4620,1975,0.66,4.97,0.34,4500,6710,no,1.491111111
15525,10800,4160,1780,0.87,4.98,0.34,4500,4960,no,1.102222222
8600,6025,2305,985,0.8,5.11,0.35,4500,5150,no,1.144444444
15500,10925,4180,1785,0.73,5.03,0.35,4500,4330,yes,0.962222222
1715,1162,462,198,0.68,5,0.4,4500,5120,no,1.137777778
17100,12150,4625,1980,0.59,4.97,0.34,4500,4890,no,1.086666667
17150,12125,4615,1990,0.72,4.91,0.35,4500,4730,no,1.051111111
17100,12100,4635,1980,0.66,5.02,0.36,4500,4660,no,1.035555556
17225,12025,4620,1995,0.75,4.9,0.35,4500,5520,no,1.226666667
17125,12025,4625,1995,0.66,4.95,0.34,4500,4770,no,1.06
17075,12175,4615,1975,0.69,4.98,0.34,4500,4980,no,1.106666667
17075,12050,4620,1980,0.68,5.03,0.34,4500,4830,no,1.073333333
17225,12150,4630,1975,0.72,4.97,0.34,4500,5430,no,1.206666667
17100,11950,4615,1975,0.75,4.98,0.36,4500,4990,no,1.108888889
17100,12150,4620,1975,0.68,4.97,0.34,4500,4510,no,1.002222222
17200,12075,4620,1975,0.77,5.03,0.36,4500,5340,no,1.186666667
13700,9900,3695,1580,0.5,5,0.37,4500,5620,no,1.248888889
13725,9875,3700,1585,0.48,5,0.37,4500,5460,no,1.213333333
17150,12300,4620,1980,0.51,5.03,0.37,4500,5650,no,1.255555556
17150,12125,4620,1980,0.44,4.97,0.37,4500,5300,no,1.177777778
17100,12225,4625,1975,0.46,5.09,0.38,4500,4860,no,1.08
17250,12250,4615,1975,0.37,4.98,0.33,4500,5820,no,1.293333333
17250,12500,4635,1980,0.4,4.9,0.38,4500,5820,no,1.293333333
17225,12250,4635,1980,0.41,4.96,0.37,4500,5950,no,1.322222222
17300,12350,4645,1980,0.41,5.01,0.38,4500,5550,no,1.233333333
17300,12075,4625,1975,0.44,4.97,0.37,4500,5210,no,1.157777778
17125,12275,4620,1975,0.37,4.97,0.37,4500,4510,no,1.002222222
8575,6150,2315,990,0.38,4.96,0.35,4500,5490,no,1.22
17275,12175,4625,1995,0.43,4.89,0.37,4500,4580,no,1.017777778
17200,12125,4620,1975,0.44,5.03,0.37,4500,5400,no,1.2
17200,12025,4620,1975,0.34,4.91,0.35,4500,5340,no,1.186666667
17175,12025,4625,1975,0.41,5.03,0.35,4500,5840,no,1.297777778
17125,12050,4640,1975,0.48,4.9,0.36,4500,5180,no,1.151111111
17150,12075,4615,1975,0.44,4.92,0.36,4500,4860,no,1.08
17225,12100,4615,1980,0.43,4.97,0.35,4500,4730,no,1.051111111
17175,12025,4615,1975,0.47,5.04,0.35,4500,4620,no,1.026666667
17150,12200,4635,1975,0.41,5.02,0.36,4500,5100,no,1.133333333
17250,12175,4630,1995,0.45,4.95,0.36,4500,4790,no,1.064444444
17100,11975,4615,1975,0.47,4.92,0.36,4500,5130,no,1.14
17200,11950,4630,1980,0.46,5.02,0.35,4500,4930,no,1.095555556
5150,3700,1385,595,0.49,5.05,0.35,4500,4920,no,1.093333333
17225,12275,4630,1980,0.41,5.02,0.36,4500,4780,no,1.062222222
17225,12225,4630,1975,0.47,5.03,0.35,4500,5100,no,1.133333333
17150,12100,4615,1985,0.38,5.03,0.34,4500,4320,yes,0.96
17150,12100,4635,1985,0.47,4.95,0.36,4500,4530,no,1.006666667
5125,3600,1395,595,0.44,4.82,0.34,4500,4130,yes,0.917777778
8575,6050,2320,995,0.59,4.95,0.35,4500,4150,yes,0.922222222
17400,12200,4625,1990,0.56,5.02,0.35,4500,5380,no,1.195555556
17325,12025,4620,1980,0.68,4.97,0.36,4500,5450,no,1.211111111
17375,12050,4645,1975,0.67,5.02,0.36,4500,5070,no,1.126666667
17250,12025,4615,1990,0.68,5.03,0.36,4500,5180,no,1.151111111
17325,12150,4615,1975,0.69,4.98,0.36,4500,5310,no,1.18
17200,12150,4635,1975,0.69,5.02,0.35,4500,5160,no,1.146666667
17250,12075,4620,1975,0.68,5.03,0.35,4500,5590,no,1.242222222
17175,12000,4625,1975,0.68,4.97,0.36,4500,5330,no,1.184444444
17250,12100,4615,1975,0.68,4.98,0.35,4500,5180,no,1.151111111
17350,12075,4630,1975,0.72,4.97,0.36,4500,5590,no,1.242222222
17275,12025,4615,1975,0.71,4.92,0.35,4500,5620,no,1.248888889
13750,9700,3700,1580,0.7,5,0.35,4500,6050,no,1.344444444
17175,12050,4615,1975,0.96,4.98,0.35,4500,5830,no,1.295555556
17200,11900,4615,1975,0.81,4.98,0.35,4500,5590,no,1.242222222
17175,12000,4645,1985,0.92,4.89,0.34,4500,5420,no,1.204444444
17200,12125,4635,1980,0.92,4.96,0.35,4500,4770,no,1.06
17175,12050,4615,1975,0.96,4.98,0.35,4500,5550,no,1.233333333
17325,12000,4635,1975,0.95,4.96,0.35,4500,5880,no,1.306666667
17175,12000,4645,1985,0.92,4.89,0.34,4500,5350,no,1.188888889
17250,11975,4620,1990,0.91,4.96,0.35,4500,6070,no,1.348888889
17150,11975,4620,1975,0.82,5.03,0.35,4500,5730,no,1.273333333
17300,12000,4630,1975,0.82,4.97,0.35,4500,5480,no,1.217777778
